Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
271,OP01-R03-BaconAndEggs-149375-150475,OP01-R03-BaconAndEggs,149375,150475,9,"milk,milk_container,bowl"
272,OP01-R03-BaconAndEggs-150540-153320,OP01-R03-BaconAndEggs,150540,153320,6,milk_container
273,OP01-R03-BaconAndEggs-153675-155365,OP01-R03-BaconAndEggs,153675,155365,2,seasoning_container
274,OP01-R03-BaconAndEggs-155370-155880,OP01-R03-BaconAndEggs,155370,155880,7,seasoning_container
275,OP01-R03-BaconAndEggs-163440-164180,OP01-R03-BaconAndEggs,163440,164180,7,seasoning_container
276,OP01-R03-BaconAndEggs-164380-165110,OP01-R03-BaconAndEggs,164380,165110,3,eating_utensil
277,OP01-R03-BaconAndEggs-164830-165700,OP01-R03-BaconAndEggs,164830,165700,3,eating_utensil
278,OP01-R03-BaconAndEggs-166260-207510,OP01-R03-BaconAndEggs,166260,207510,0,"mixture,eating_utensil"
279,OP01-R03-BaconAndEggs-207645-208575,OP01-R03-BaconAndEggs,207645,208575,2,milk_container
280,OP01-R03-BaconAndEggs-208795-210295,OP01-R03-BaconAndEggs,208795,210295,2,milk_container
281,OP01-R03-BaconAndEggs-211320-212890,OP01-R03-BaconAndEggs,211320,212890,9,"milk,milk_container,bowl"
282,OP01-R03-BaconAndEggs-213355-215805,OP01-R03-BaconAndEggs,213355,215805,6,milk_container
283,OP01-R03-BaconAndEggs-216415-241325,OP01-R03-BaconAndEggs,216415,241325,0,egg
284,OP01-R03-BaconAndEggs-241090-242030,OP01-R03-BaconAndEggs,241090,242030,0,"mixture,eating_utensil"
285,OP01-R03-BaconAndEggs-245145-245925,OP01-R03-BaconAndEggs,245145,245925,5,eating_utensil
286,OP01-R03-BaconAndEggs-248820-261050,OP01-R03-BaconAndEggs,248820,261050,9,"mixture,bowl,pan"
287,OP01-R03-BaconAndEggs-262260-263540,OP01-R03-BaconAndEggs,262260,263540,5,bowl
288,OP01-R03-BaconAndEggs-266865-271015,OP01-R03-BaconAndEggs,266865,271015,2,fridge
289,OP01-R03-BaconAndEggs-271495-273845,OP01-R03-BaconAndEggs,271495,273845,3,bread_container
290,OP01-R03-BaconAndEggs-276385-279655,OP01-R03-BaconAndEggs,276385,279655,6,fridge
291,OP01-R03-BaconAndEggs-279685-281095,OP01-R03-BaconAndEggs,279685,281095,2,fridge_drawer
292,OP01-R03-BaconAndEggs-281475-287075,OP01-R03-BaconAndEggs,281475,287075,3,condiment_container
293,OP01-R03-BaconAndEggs-291230-292440,OP01-R03-BaconAndEggs,291230,292440,6,drawer
294,OP01-R03-BaconAndEggs-294555-296185,OP01-R03-BaconAndEggs,294555,296185,2,bread_container
295,OP01-R03-BaconAndEggs-296235-299355,OP01-R03-BaconAndEggs,296235,299355,3,bread
296,OP01-R03-BaconAndEggs-300990-301965,OP01-R03-BaconAndEggs,300990,301965,3,eating_utensil
297,OP01-R03-BaconAndEggs-302355-303405,OP01-R03-BaconAndEggs,302355,303405,5,eating_utensil
298,OP01-R03-BaconAndEggs-304235-305215,OP01-R03-BaconAndEggs,304235,305215,7,plate
299,OP01-R03-BaconAndEggs-305470-306240,OP01-R03-BaconAndEggs,305470,306240,5,bread
300,OP01-R03-BaconAndEggs-308640-310270,OP01-R03-BaconAndEggs,308640,310270,0,"mixture,eating_utensil"
301,OP01-R03-BaconAndEggs-310350-317500,OP01-R03-BaconAndEggs,310350,317500,0,egg
302,OP01-R03-BaconAndEggs-325938-329048,OP01-R03-BaconAndEggs,325938,329048,2,condiment_container
303,OP01-R03-BaconAndEggs-329118-330128,OP01-R03-BaconAndEggs,329118,330128,3,eating_utensil
304,OP01-R03-BaconAndEggs-333534-343634,OP01-R03-BaconAndEggs,333534,343634,0,"condiment,bread,eating_utensil"
305,OP01-R03-BaconAndEggs-351384-372084,OP01-R03-BaconAndEggs,351384,372084,0,"condiment,bread,eating_utensil"
306,OP01-R03-BaconAndEggs-373300-374850,OP01-R03-BaconAndEggs,373300,374850,5,bread
307,OP01-R03-BaconAndEggs-376100-380110,OP01-R03-BaconAndEggs,376100,380110,4,bread
308,OP01-R03-BaconAndEggs-380120-382000,OP01-R03-BaconAndEggs,380120,382000,0,sandwich
309,OP01-R03-BaconAndEggs-386753-387533,OP01-R03-BaconAndEggs,386753,387533,7,egg
310,OP01-R03-BaconAndEggs-387568-394138,OP01-R03-BaconAndEggs,387568,394138,0,egg
311,OP01-R03-BaconAndEggs-398188-400638,OP01-R03-BaconAndEggs,398188,400638,0,stove
312,OP01-R03-BaconAndEggs-403440-404750,OP01-R03-BaconAndEggs,403440,404750,2,fridge
313,OP01-R03-BaconAndEggs-404830-406240,OP01-R03-BaconAndEggs,404830,406240,3,juice_container
314,OP01-R03-BaconAndEggs-411529-414409,OP01-R03-BaconAndEggs,411529,414409,2,cabinet
315,OP01-R03-BaconAndEggs-414509-416229,OP01-R03-BaconAndEggs,414509,416229,3,cup
316,OP01-R03-BaconAndEggs-422930-424020,OP01-R03-BaconAndEggs,422930,424020,3,juice_container
317,OP01-R03-BaconAndEggs-422940-423770,OP01-R03-BaconAndEggs,422940,423770,3,juice_container
318,OP01-R03-BaconAndEggs-424400-426030,OP01-R03-BaconAndEggs,424400,426030,2,juice_container
319,OP01-R03-BaconAndEggs-426410-430780,OP01-R03-BaconAndEggs,426410,430780,9,"juice,juice_container,cup"
320,OP01-R03-BaconAndEggs-430860-433750,OP01-R03-BaconAndEggs,430860,433750,6,juice_container
321,OP01-R03-BaconAndEggs-433760-434890,OP01-R03-BaconAndEggs,433760,434890,6,condiment_container
322,OP01-R03-BaconAndEggs-433840-437080,OP01-R03-BaconAndEggs,433840,437080,6,condiment_container
323,OP01-R03-BaconAndEggs-437855-438835,OP01-R03-BaconAndEggs,437855,438835,7,egg_container
324,OP01-R03-BaconAndEggs-439950-441950,OP01-R03-BaconAndEggs,439950,441950,2,fridge
325,OP01-R03-BaconAndEggs-442025-444335,OP01-R03-BaconAndEggs,442025,444335,5,egg_container
326,OP01-R03-BaconAndEggs-444665-446035,OP01-R03-BaconAndEggs,444665,446035,5,cheese_container
327,OP01-R03-BaconAndEggs-445495-447115,OP01-R03-BaconAndEggs,445495,447115,5,condiment_container
328,OP01-R03-BaconAndEggs-450695-451315,OP01-R03-BaconAndEggs,450695,451315,3,peanut_butter_container
329,OP01-R03-BaconAndEggs-451340-452430,OP01-R03-BaconAndEggs,451340,452430,3,grocery_bag
330,OP01-R03-BaconAndEggs-453330-456830,OP01-R03-BaconAndEggs,453330,456830,5,juice_container
331,OP01-R03-BaconAndEggs-457075-460835,OP01-R03-BaconAndEggs,457075,460835,5,bread_container
332,OP01-R03-BaconAndEggs-462330-463730,OP01-R03-BaconAndEggs,462330,463730,3,milk_container
333,OP01-R03-BaconAndEggs-464655-471245,OP01-R03-BaconAndEggs,464655,471245,5,milk_container
334,OP01-R03-BaconAndEggs-474945-475925,OP01-R03-BaconAndEggs,474945,475925,3,cooking_utensil
335,OP01-R03-BaconAndEggs-475980-481710,OP01-R03-BaconAndEggs,475980,481710,0,"mixture,eating_utensil"
336,OP01-R03-BaconAndEggs-484470-485720,OP01-R03-BaconAndEggs,484470,485720,5,cooking_utensil
337,OP01-R03-BaconAndEggs-500610-502200,OP01-R03-BaconAndEggs,500610,502200,2,fridge_drawer
338,OP01-R03-BaconAndEggs-502250-503740,OP01-R03-BaconAndEggs,502250,503740,3,bacon_container
339,OP01-R03-BaconAndEggs-503760-505280,OP01-R03-BaconAndEggs,503760,505280,6,drawer
340,OP01-R03-BaconAndEggs-505635-506575,OP01-R03-BaconAndEggs,505635,506575,5,bacon_container
341,OP01-R03-BaconAndEggs-506630-507940,OP01-R03-BaconAndEggs,506630,507940,2,bacon_container
342,OP01-R03-BaconAndEggs-507960-529630,OP01-R03-BaconAndEggs,507960,529630,3,bacon
343,OP01-R03-BaconAndEggs-534670-542840,OP01-R03-BaconAndEggs,534670,542840,4,bacon
344,OP01-R03-BaconAndEggs-544240-545400,OP01-R03-BaconAndEggs,544240,545400,5,eating_utensil
345,OP01-R03-BaconAndEggs-548195-549245,OP01-R03-BaconAndEggs,548195,549245,3,cooking_utensil
346,OP01-R03-BaconAndEggs-549525-556465,OP01-R03-BaconAndEggs,549525,556465,7,"egg,eating_utensil"
347,OP01-R03-BaconAndEggs-562680-580280,OP01-R03-BaconAndEggs,562680,580280,7,"egg,pan"
348,OP01-R03-BaconAndEggs-580290-596130,OP01-R03-BaconAndEggs,580290,596130,7,"egg,eating_utensil"
349,OP01-R03-BaconAndEggs-596140-707100,OP01-R03-BaconAndEggs,596140,707100,7,"egg_mixture,cooking_utensil"
350,OP01-R03-BaconAndEggs-597152-600193,OP01-R03-BaconAndEggs,597152,600193,0,egg
351,OP01-R03-BaconAndEggs-712049-713777,OP01-R03-BaconAndEggs,712049,713777,7,eating_utensil
352,OP01-R03-BaconAndEggs-714292-715706,OP01-R03-BaconAndEggs,714292,715706,5,eating_utensil
353,OP01-R03-BaconAndEggs-717440-718650,OP01-R03-BaconAndEggs,717440,718650,3,cooking_utensil
354,OP01-R03-BaconAndEggs-718820-749420,OP01-R03-BaconAndEggs,718820,749420,0,egg
355,OP01-R03-BaconAndEggs-749464-750030,OP01-R03-BaconAndEggs,749464,750030,3,pan
356,OP01-R03-BaconAndEggs-750188-753636,OP01-R03-BaconAndEggs,750188,753636,10,"egg,pan,plate"
357,OP01-R03-BaconAndEggs-754029-757142,OP01-R03-BaconAndEggs,754029,757142,10,"egg,pan,plate"
358,OP01-R03-BaconAndEggs-757534-761303,OP01-R03-BaconAndEggs,757534,761303,10,"egg,pan,plate"
359,OP01-R03-BaconAndEggs-761679-763449,OP01-R03-BaconAndEggs,761679,763449,10,"egg,pan,plate"
360,OP01-R03-BaconAndEggs-763449-790448,OP01-R03-BaconAndEggs,763449,790448,10,"egg,pan,plate"
361,OP01-R03-BaconAndEggs-799873-803301,OP01-R03-BaconAndEggs,799873,803301,5,pan
362,OP01-R03-BaconAndEggs-805342-807605,OP01-R03-BaconAndEggs,805342,807605,7,egg
363,OP01-R03-BaconAndEggs-809166-810419,OP01-R03-BaconAndEggs,809166,810419,5,bacon
364,OP01-R03-BaconAndEggs-810555-812070,OP01-R03-BaconAndEggs,810555,812070,5,bacon
365,OP01-R03-BaconAndEggs-813429-814540,OP01-R03-BaconAndEggs,813429,814540,5,bacon
366,OP01-R03-BaconAndEggs-814585-815292,OP01-R03-BaconAndEggs,814585,815292,7,bacon
367,OP01-R03-BaconAndEggs-815287-816701,OP01-R03-BaconAndEggs,815287,816701,7,bacon
368,OP01-R03-BaconAndEggs-834867-836210,OP01-R03-BaconAndEggs,834867,836210,3,cooking_utensil
369,OP01-R03-BaconAndEggs-836806-838281,OP01-R03-BaconAndEggs,836806,838281,5,cooking_utensil
370,OP01-R03-BaconAndEggs-839589-840771,OP01-R03-BaconAndEggs,839589,840771,5,eating_utensil
371,OP01-R03-BaconAndEggs-840882-843872,OP01-R03-BaconAndEggs,840882,843872,7,"egg,eating_utensil"
372,OP01-R03-BaconAndEggs-845282-847140,OP01-R03-BaconAndEggs,845282,847140,7,bacon
373,OP01-R03-BaconAndEggs-847206-892343,OP01-R03-BaconAndEggs,847206,892343,7,bacon
374,OP01-R03-BaconAndEggs-892560-893429,OP01-R03-BaconAndEggs,892560,893429,5,cooking_utensil
375,OP01-R03-BaconAndEggs-895964-897308,OP01-R03-BaconAndEggs,895964,897308,5,bacon_container
376,OP01-R03-BaconAndEggs-897005-897955,OP01-R03-BaconAndEggs,897005,897955,5,bacon_container
377,OP01-R03-BaconAndEggs-900082-901577,OP01-R03-BaconAndEggs,900082,901577,3,cooking_utensil
378,OP01-R03-BaconAndEggs-902481-906635,OP01-R03-BaconAndEggs,902481,906635,7,bacon
379,OP01-R03-BaconAndEggs-906664-910647,OP01-R03-BaconAndEggs,906664,910647,7,bacon
380,OP01-R03-BaconAndEggs-910681-914925,OP01-R03-BaconAndEggs,910681,914925,7,bacon
381,OP01-R03-BaconAndEggs-915192-916354,OP01-R03-BaconAndEggs,915192,916354,7,bacon
382,OP01-R03-BaconAndEggs-916475-921800,OP01-R03-BaconAndEggs,916475,921800,7,bacon
383,OP01-R03-BaconAndEggs-921900-928315,OP01-R03-BaconAndEggs,921900,928315,7,bacon
384,OP01-R03-BaconAndEggs-929918-951975,OP01-R03-BaconAndEggs,929918,951975,7,bacon
385,OP01-R03-BaconAndEggs-957757-1008886,OP01-R03-BaconAndEggs,957757,1008886,7,bacon
386,OP01-R03-BaconAndEggs-1008874-1012033,OP01-R03-BaconAndEggs,1008874,1012033,0,stove
387,OP01-R03-BaconAndEggs-1012532-1035951,OP01-R03-BaconAndEggs,1012532,1035951,7,bacon
388,OP01-R03-BaconAndEggs-1036226-1037681,OP01-R03-BaconAndEggs,1036226,1037681,5,cooking_utensil
389,OP01-R05-Cheeseburger-45080-49190,OP01-R05-Cheeseburger,45080,49190,0,stove
390,OP01-R05-Cheeseburger-50420-51600,OP01-R05-Cheeseburger,50420,51600,3,oil_container
391,OP01-R05-Cheeseburger-52970-54600,OP01-R05-Cheeseburger,52970,54600,2,oil_container
392,OP01-R05-Cheeseburger-55110-58320,OP01-R05-Cheeseburger,55110,58320,9,"oil,oil_container,pan"
393,OP01-R05-Cheeseburger-58690-61310,OP01-R05-Cheeseburger,58690,61310,6,juice_container
394,OP01-R05-Cheeseburger-61340-62510,OP01-R05-Cheeseburger,61340,62510,5,oil_container
395,OP01-R05-Cheeseburger-63770-66870,OP01-R05-Cheeseburger,63770,66870,2,fridge_drawer
396,OP01-R05-Cheeseburger-66930-69240,OP01-R05-Cheeseburger,66930,69240,3,patty_container
397,OP01-R05-Cheeseburger-68920-70710,OP01-R05-Cheeseburger,68920,70710,6,fridge_drawer
398,OP01-R05-Cheeseburger-71370-72800,OP01-R05-Cheeseburger,71370,72800,2,patty_container
399,OP01-R05-Cheeseburger-72850-75000,OP01-R05-Cheeseburger,72850,75000,2,patty_container
400,OP01-R05-Cheeseburger-75030-77270,OP01-R05-Cheeseburger,75030,77270,3,patty
401,OP01-R05-Cheeseburger-78060-79320,OP01-R05-Cheeseburger,78060,79320,5,patty
402,OP01-R05-Cheeseburger-79940-80950,OP01-R05-Cheeseburger,79940,80950,6,patty_container
403,OP01-R05-Cheeseburger-80980-81890,OP01-R05-Cheeseburger,80980,81890,3,patty_container
404,OP01-R05-Cheeseburger-82980-84370,OP01-R05-Cheeseburger,82980,84370,2,fridge
405,OP01-R05-Cheeseburger-84370-86700,OP01-R05-Cheeseburger,84370,86700,5,patty_container
406,OP01-R05-Cheeseburger-86760-88090,OP01-R05-Cheeseburger,86760,88090,6,fridge
407,OP01-R05-Cheeseburger-88450-89880,OP01-R05-Cheeseburger,88450,89880,2,fridge
408,OP01-R05-Cheeseburger-89950-91490,OP01-R05-Cheeseburger,89950,91490,3,bread_container
409,OP01-R05-Cheeseburger-93420-94850,OP01-R05-Cheeseburger,93420,94850,3,bowl
410,OP01-R05-Cheeseburger-94530-95610,OP01-R05-Cheeseburger,94530,95610,3,bowl
411,OP01-R05-Cheeseburger-95690-96720,OP01-R05-Cheeseburger,95690,96720,3,eating_utensil
412,OP01-R05-Cheeseburger-96560-97180,OP01-R05-Cheeseburger,96560,97180,5,eating_utensil
413,OP01-R05-Cheeseburger-101390-102590,OP01-R05-Cheeseburger,101390,102590,3,plate
414,OP01-R05-Cheeseburger-102790-104040,OP01-R05-Cheeseburger,102790,104040,5,pan
415,OP01-R05-Cheeseburger-104360-105560,OP01-R05-Cheeseburger,104360,105560,2,bread_container
416,OP01-R05-Cheeseburger-105640-109970,OP01-R05-Cheeseburger,105640,109970,3,bread
417,OP01-R05-Cheeseburger-110810-111850,OP01-R05-Cheeseburger,110810,111850,5,bread
418,OP01-R05-Cheeseburger-112070-113330,OP01-R05-Cheeseburger,112070,113330,3,eating_utensil
419,OP01-R05-Cheeseburger-115460-125200,OP01-R05-Cheeseburger,115460,125200,8,bread
420,OP01-R05-Cheeseburger-128640-131150,OP01-R05-Cheeseburger,128640,131150,6,grocery_bag
421,OP01-R05-Cheeseburger-132890-134440,OP01-R05-Cheeseburger,132890,134440,2,fridge
422,OP01-R05-Cheeseburger-134660-136710,OP01-R05-Cheeseburger,134660,136710,5,bread_container
423,OP01-R05-Cheeseburger-137800-141670,OP01-R05-Cheeseburger,137800,141670,3,tomato_container
424,OP01-R05-Cheeseburger-140770-143310,OP01-R05-Cheeseburger,140770,143310,3,tomato_container
425,OP01-R05-Cheeseburger-145260-147930,OP01-R05-Cheeseburger,145260,147930,3,lettuce_container
426,OP01-R05-Cheeseburger-148670-151230,OP01-R05-Cheeseburger,148670,151230,6,fridge
427,OP01-R05-Cheeseburger-151850-152820,OP01-R05-Cheeseburger,151850,152820,5,tomato_container
428,OP01-R05-Cheeseburger-153630-155340,OP01-R05-Cheeseburger,153630,155340,2,tomato_container
429,OP01-R05-Cheeseburger-162440-163040,OP01-R05-Cheeseburger,162440,163040,4,tomato
430,OP01-R05-Cheeseburger-163050-170960,OP01-R05-Cheeseburger,163050,170960,4,tomato
431,OP01-R05-Cheeseburger-176670-192250,OP01-R05-Cheeseburger,176670,192250,4,tomato
432,OP01-R05-Cheeseburger-194460-201130,OP01-R05-Cheeseburger,194460,201130,4,tomato
433,OP01-R05-Cheeseburger-204110-210720,OP01-R05-Cheeseburger,204110,210720,4,tomato
434,OP01-R05-Cheeseburger-211940-214370,OP01-R05-Cheeseburger,211940,214370,3,tomato
435,OP01-R05-Cheeseburger-215300-217780,OP01-R05-Cheeseburger,215300,217780,5,tomato
436,OP01-R05-Cheeseburger-219290-222600,OP01-R05-Cheeseburger,219290,222600,4,tomato
437,OP01-R05-Cheeseburger-225000-226090,OP01-R05-Cheeseburger,225000,226090,3,cooking_utensil
438,OP01-R05-Cheeseburger-226340-227360,OP01-R05-Cheeseburger,226340,227360,7,patty
439,OP01-R05-Cheeseburger-227440-231340,OP01-R05-Cheeseburger,227440,231340,7,patty
440,OP01-R05-Cheeseburger-231490-232840,OP01-R05-Cheeseburger,231490,232840,5,cooking_utensil
441,OP01-R05-Cheeseburger-233640-235950,OP01-R05-Cheeseburger,233640,235950,6,grocery_bag
442,OP01-R05-Cheeseburger-252510-257830,OP01-R05-Cheeseburger,252510,257830,3,lettuce
443,OP01-R05-Cheeseburger-260640-276450,OP01-R05-Cheeseburger,260640,276450,8,lettuce
444,OP01-R05-Cheeseburger-277550-284590,OP01-R05-Cheeseburger,277550,284590,8,lettuce
445,OP01-R05-Cheeseburger-279570-286720,OP01-R05-Cheeseburger,279570,286720,8,lettuce
446,OP01-R05-Cheeseburger-284870-285630,OP01-R05-Cheeseburger,284870,285630,8,lettuce
447,OP01-R05-Cheeseburger-286690-287860,OP01-R05-Cheeseburger,286690,287860,5,lettuce
448,OP01-R05-Cheeseburger-289030-294830,OP01-R05-Cheeseburger,289030,294830,3,lettuce
449,OP01-R05-Cheeseburger-296430-301990,OP01-R05-Cheeseburger,296430,301990,8,lettuce
450,OP01-R05-Cheeseburger-297490-302630,OP01-R05-Cheeseburger,297490,302630,8,lettuce
451,OP01-R05-Cheeseburger-303340-314860,OP01-R05-Cheeseburger,303340,314860,6,lettuce_container
452,OP01-R05-Cheeseburger-317050-319430,OP01-R05-Cheeseburger,317050,319430,2,fridge
453,OP01-R05-Cheeseburger-320910-322900,OP01-R05-Cheeseburger,320910,322900,5,grocery_bag
454,OP01-R05-Cheeseburger-324210-326320,OP01-R05-Cheeseburger,324210,326320,5,lettuce_container
455,OP01-R05-Cheeseburger-327550-328560,OP01-R05-Cheeseburger,327550,328560,6,fridge
456,OP01-R05-Cheeseburger-328610-329480,OP01-R05-Cheeseburger,328610,329480,2,fridge
457,OP01-R05-Cheeseburger-330760-332180,OP01-R05-Cheeseburger,330760,332180,3,condiment_container
458,OP01-R05-Cheeseburger-334940-335750,OP01-R05-Cheeseburger,334940,335750,3,cooking_utensil
459,OP01-R05-Cheeseburger-335950-339900,OP01-R05-Cheeseburger,335950,339900,7,patty
460,OP01-R05-Cheeseburger-340480-341900,OP01-R05-Cheeseburger,340480,341900,5,cooking_utensil
461,OP01-R05-Cheeseburger-344700-345500,OP01-R05-Cheeseburger,344700,345500,5,cooking_utensil
462,OP01-R05-Cheeseburger-345510-346570,OP01-R05-Cheeseburger,345510,346570,5,cooking_utensil
463,OP01-R05-Cheeseburger-347140-349780,OP01-R05-Cheeseburger,347140,349780,6,fridge
464,OP01-R05-Cheeseburger-349850-351440,OP01-R05-Cheeseburger,349850,351440,2,fridge
465,OP01-R05-Cheeseburger-351510-355640,OP01-R05-Cheeseburger,351510,355640,3,cheese
466,OP01-R05-Cheeseburger-358250-367130,OP01-R05-Cheeseburger,358250,367130,8,cheese_container
467,OP01-R05-Cheeseburger-367180-369070,OP01-R05-Cheeseburger,367180,369070,8,plastic_film
468,OP01-R05-Cheeseburger-369160-370190,OP01-R05-Cheeseburger,369160,370190,5,cheese
469,OP01-R05-Cheeseburger-370240-371270,OP01-R05-Cheeseburger,370240,371270,5,cheese
470,OP01-R05-Cheeseburger-372350-373820,OP01-R05-Cheeseburger,372350,373820,3,cheese
471,OP01-R05-Cheeseburger-373920-375520,OP01-R05-Cheeseburger,373920,375520,5,deli_meat
472,OP01-R05-Cheeseburger-378270-379250,OP01-R05-Cheeseburger,378270,379250,3,lettuce
473,OP01-R05-Cheeseburger-383740-384640,OP01-R05-Cheeseburger,383740,384640,7,patty
474,OP01-R05-Cheeseburger-384970-393560,OP01-R05-Cheeseburger,384970,393560,7,patty
475,OP01-R05-Cheeseburger-399530-402000,OP01-R05-Cheeseburger,399530,402000,7,patty
476,OP01-R05-Cheeseburger-402270-403980,OP01-R05-Cheeseburger,402270,403980,5,cooking_utensil
477,OP01-R05-Cheeseburger-428320-429250,OP01-R05-Cheeseburger,428320,429250,3,cooking_utensil
478,OP01-R05-Cheeseburger-436660-443820,OP01-R05-Cheeseburger,436660,443820,7,patty
479,OP01-R05-Cheeseburger-444010-446250,OP01-R05-Cheeseburger,444010,446250,7,patty
480,OP01-R05-Cheeseburger-446310-454380,OP01-R05-Cheeseburger,446310,454380,7,patty
481,OP01-R05-Cheeseburger-462080-463480,OP01-R05-Cheeseburger,462080,463480,7,patty
482,OP01-R05-Cheeseburger-463540-467290,OP01-R05-Cheeseburger,463540,467290,7,patty
483,OP01-R05-Cheeseburger-471360-472810,OP01-R05-Cheeseburger,471360,472810,5,cheese
484,OP01-R05-Cheeseburger-472890-474420,OP01-R05-Cheeseburger,472890,474420,5,cheese
485,OP01-R05-Cheeseburger-474620-475610,OP01-R05-Cheeseburger,474620,475610,3,cooking_utensil
486,OP01-R05-Cheeseburger-476900-478650,OP01-R05-Cheeseburger,476900,478650,7,patty
487,OP01-R05-Cheeseburger-494940-521220,OP01-R05-Cheeseburger,494940,521220,7,patty
488,OP01-R05-Cheeseburger-523160-524370,OP01-R05-Cheeseburger,523160,524370,3,condiment_container
489,OP01-R05-Cheeseburger-524990-525560,OP01-R05-Cheeseburger,524990,525560,7,plate
490,OP01-R05-Cheeseburger-528670-556040,OP01-R05-Cheeseburger,528670,556040,3,patty
491,OP01-R05-Cheeseburger-561960-563950,OP01-R05-Cheeseburger,561960,563950,5,tomato
492,OP01-R05-Cheeseburger-563950-564750,OP01-R05-Cheeseburger,563950,564750,5,tomato
493,OP01-R05-Cheeseburger-567310-569370,OP01-R05-Cheeseburger,567310,569370,10,"tomato,plate,sandwich"
494,OP01-R05-Cheeseburger-571320-573220,OP01-R05-Cheeseburger,571320,573220,5,tomato
495,OP01-R05-Cheeseburger-573220-574270,OP01-R05-Cheeseburger,573220,574270,5,tomato
496,OP01-R05-Cheeseburger-575880-576480,OP01-R05-Cheeseburger,575880,576480,5,lettuce
497,OP01-R05-Cheeseburger-576500-577050,OP01-R05-Cheeseburger,576500,577050,3,lettuce
498,OP01-R05-Cheeseburger-577220-578310,OP01-R05-Cheeseburger,577220,578310,5,lettuce
499,OP01-R05-Cheeseburger-578330-579100,OP01-R05-Cheeseburger,578330,579100,7,lettuce
500,OP01-R05-Cheeseburger-580160-581100,OP01-R05-Cheeseburger,580160,581100,5,lettuce
501,OP01-R05-Cheeseburger-581100-582060,OP01-R05-Cheeseburger,581100,582060,7,lettuce
502,OP01-R05-Cheeseburger-585490-586640,OP01-R05-Cheeseburger,585490,586640,3,condiment_container
503,OP01-R05-Cheeseburger-587300-589280,OP01-R05-Cheeseburger,587300,589280,2,condiment_container
504,OP01-R05-Cheeseburger-590910-604540,OP01-R05-Cheeseburger,590910,604540,0,"condiment,sandwich"
505,OP01-R05-Cheeseburger-605820-606770,OP01-R05-Cheeseburger,605820,606770,7,condiment_container
506,OP01-R05-Cheeseburger-607190-609570,OP01-R05-Cheeseburger,607190,609570,2,condiment_container
507,OP01-R05-Cheeseburger-610160-622650,OP01-R05-Cheeseburger,610160,622650,0,"condiment,sandwich"
508,OP01-R05-Cheeseburger-625580-626090,OP01-R05-Cheeseburger,625580,626090,5,bread
509,OP01-R05-Cheeseburger-626140-627130,OP01-R05-Cheeseburger,626140,627130,0,sandwich
510,OP01-R05-Cheeseburger-627150-628410,OP01-R05-Cheeseburger,627150,628410,0,sandwich
